20230601 015002;23.709900;0
20230601 015106;23.706200;0
20230601 015224;23.706200;0
20230601 015225;23.706200;0
20230601 015231;23.705300;0
20230601 015232;23.705300;0
20230601 015233;23.706200;0
20230601 015236;23.705300;0
20230601 015238;23.706200;0
20230601 015241;23.705300;0
20230601 015243;23.706200;0
20230601 015305;23.711500;0
20230601 015306;23.711700;0
20230601 015349;23.711600;0
20230601 015402;23.716600;0
20230601 015502;23.716600;0
20230601 015521;23.716600;0
20230601 015522;23.716600;0
20230601 015609;23.716600;0
20230601 015612;23.710300;0
20230601 015613;23.712300;0
20230601 015615;23.716700;0
20230601 015658;23.716700;0
20230601 015659;23.710600;0
20230601 015700;23.710800;0
20230601 015701;23.711700;0
20230601 015702;23.711700;0
20230601 015710;23.716700;0
20230601 015713;23.716700;0
20230601 015716;23.716700;0
20230601 015723;23.716400;0
20230601 015823;23.713700;0
20230601 015833;23.712800;0
20230601 015900;23.713700;0
20230601 015934;23.712900;0
20230601 015935;23.712500;0
20230601 015936;23.712000;0
20230601 015937;23.711600;0
20230601 015938;23.711200;0
20230601 015939;23.710400;0
20230601 015959;23.713300;0
20230601 020000;23.711400;0
20230601 020001;23.710800;0
20230601 020008;23.706400;0
20230601 020010;23.707300;0
20230601 020011;23.708000;0
20230601 020012;23.708800;0
20230601 020013;23.708800;0
20230601 020014;23.708800;0
20230601 020023;23.708900;0
20230601 020043;23.708900;0
20230601 020055;23.709600;0
20230601 020059;23.709700;0
20230601 020101;23.709300;0
20230601 020111;23.709100;0
20230601 020115;23.709100;0
20230601 020120;23.708700;0
20230601 020122;23.709700;0
20230601 020132;23.709000;0
20230601 020133;23.709000;0
20230601 020134;23.708700;0
20230601 020136;23.708700;0
20230601 020150;23.708900;0
20230601 020200;23.709500;0
20230601 020203;23.710500;0
20230601 020204;23.709900;0
20230601 020209;23.709500;0
20230601 020219;23.709800;0
20230601 020221;23.709800;0
20230601 020223;23.709800;0
20230601 020247;23.709500;0
20230601 020300;23.709900;0
20230601 020306;23.709900;0
20230601 020322;23.709200;0
20230601 020323;23.708900;0
20230601 020329;23.709000;0
20230601 020331;23.709300;0
20230601 020333;23.709200;0
20230601 020335;23.709200;0
20230601 020336;23.709000;0
20230601 020349;23.709000;0
20230601 020358;23.711900;0
20230601 020400;23.712000;0
20230601 020407;23.715800;0
20230601 020408;23.717500;0
20230601 020428;23.717500;0
20230601 020435;23.717200;0
20230601 020447;23.714200;0
20230601 020448;23.717200;0
20230601 020449;23.717200;0
20230601 020450;23.717300;0
20230601 020451;23.717300;0
20230601 020500;23.717300;0
20230601 020510;23.717300;0
20230601 020551;23.717100;0
20230601 020601;23.717800;0
20230601 020602;23.717100;0
20230601 020604;23.717800;0
20230601 020613;23.717100;0
20230601 020640;23.717100;0
20230601 020700;23.717200;0
20230601 020729;23.716500;0
20230601 020742;23.717300;0
20230601 020745;23.717700;0
20230601 020805;23.717700;0
20230601 020916;23.717700;0
20230601 020927;23.717400;0
20230601 020937;23.717500;0
20230601 020938;23.718000;0
20230601 021013;23.718000;0
20230601 021019;23.717500;0
20230601 021154;23.718000;0
20230601 021200;23.717500;0
20230601 021204;23.718000;0
20230601 021205;23.717500;0
20230601 021207;23.718000;0
20230601 021208;23.718000;0
20230601 021211;23.717800;0
20230601 021212;23.717400;0
20230601 021221;23.717800;0
20230601 021226;23.717400;0
20230601 021229;23.717800;0
20230601 021250;23.717800;0
20230601 021251;23.717400;0
20230601 021254;23.717800;0
20230601 021257;23.717500;0
20230601 021301;23.717700;0
20230601 021346;23.718000;0
20230601 021425;23.718300;0
20230601 021427;23.718000;0
20230601 021624;23.718300;0
20230601 021731;23.718300;0
20230601 021734;23.718000;0
20230601 021746;23.718200;0
20230601 021747;23.718600;0
20230601 021751;23.718500;0
20230601 021804;23.719200;0
20230601 021812;23.718800;0
20230601 021837;23.718500;0
20230601 021850;23.718000;0
20230601 021851;23.719300;0
20230601 021902;23.719600;0
20230601 021955;23.719400;0
20230601 021956;23.719000;0
20230601 022005;23.719300;0
20230601 022032;23.718400;0
20230601 022053;23.717800;0
20230601 022104;23.718100;0
20230601 022105;23.718800;0
20230601 022114;23.718600;0
20230601 022128;23.718200;0
20230601 022139;23.718900;0
20230601 022237;23.719200;0
20230601 022247;23.719400;0
20230601 022248;23.719200;0
20230601 022346;23.718700;0
20230601 022400;23.718900;0
20230601 022408;23.719800;0
20230601 022426;23.719200;0
20230601 022432;23.718700;0
20230601 022436;23.721300;0
20230601 022442;23.721300;0
20230601 022549;23.721300;0
20230601 022807;23.721300;0
20230601 022910;23.721300;0
20230601 022959;23.718700;0
20230601 023000;23.709300;0
20230601 023001;23.708100;0
20230601 023002;23.710400;0
20230601 023003;23.711600;0
20230601 023004;23.711200;0
20230601 023006;23.710600;0
20230601 023007;23.711200;0
20230601 023008;23.711100;0
20230601 023009;23.711100;0
20230601 023010;23.710400;0
20230601 023011;23.710900;0
20230601 023012;23.710800;0
20230601 023013;23.710900;0
20230601 023014;23.710900;0
20230601 023019;23.710800;0
20230601 023021;23.709300;0
20230601 023025;23.710500;0
20230601 023037;23.710800;0
20230601 023106;23.711900;0
20230601 023107;23.711900;0
20230601 023109;23.710800;0
20230601 023110;23.711200;0
20230601 023111;23.711200;0
20230601 023115;23.711900;0
20230601 023120;23.711200;0
20230601 023121;23.711000;0
20230601 023123;23.711000;0
20230601 023125;23.710700;0
20230601 023141;23.711500;0
20230601 023151;23.711800;0
20230601 023157;23.714300;0
20230601 023210;23.714200;0
20230601 023214;23.714200;0
20230601 023300;23.713600;0
20230601 023301;23.715000;0
20230601 023309;23.714800;0
20230601 023310;23.714800;0
20230601 023317;23.714300;0
20230601 023330;23.714700;0
20230601 023357;23.715000;0
20230601 023358;23.715400;0
20230601 023359;23.715400;0
20230601 023407;23.715400;0
20230601 023508;23.715400;0
20230601 023527;23.715400;0
20230601 023600;23.715400;0
20230601 023605;23.715400;0
20230601 023607;23.715400;0
20230601 023617;23.715400;0
20230601 023650;23.715400;0
20230601 023717;23.715400;0
20230601 023750;23.715400;0
20230601 023800;23.715400;0
20230601 023847;23.715400;0
20230601 023910;23.715400;0
20230601 024010;23.715400;0
20230601 024033;23.715400;0
20230601 024120;23.715400;0
20230601 024240;23.715400;0
20230601 024306;23.715400;0
20230601 024444;23.715300;0
20230601 024535;23.715400;0
20230601 024538;23.715300;0
20230601 024549;23.715100;0
20230601 024624;23.714900;0
20230601 024719;23.715100;0
20230601 024720;23.714900;0
20230601 024723;23.714900;0
20230601 024731;23.713200;0
20230601 024732;23.712300;0
20230601 024733;23.710900;0
20230601 024734;23.704700;0
20230601 024735;23.704700;0
20230601 024736;23.700900;0
20230601 024737;23.701200;0
20230601 024738;23.699000;0
20230601 024739;23.695700;0
20230601 024740;23.699000;0
20230601 024741;23.698500;0
20230601 024742;23.698500;0
20230601 024743;23.697100;0
20230601 024744;23.697800;0
20230601 024745;23.697100;0
20230601 024746;23.697600;0
20230601 024748;23.698100;0
20230601 024749;23.701500;0
20230601 024750;23.699900;0
20230601 024751;23.700500;0
20230601 024754;23.698000;0
20230601 024755;23.698300;0
20230601 024756;23.698600;0
20230601 024757;23.698800;0
20230601 024759;23.700700;0
20230601 024800;23.700500;0
20230601 024801;23.700200;0
20230601 024802;23.699500;0
20230601 024803;23.698900;0
20230601 024804;23.698200;0
20230601 024805;23.698000;0
20230601 024806;23.697600;0
20230601 024807;23.698500;0
20230601 024810;23.699000;0
20230601 024811;23.699500;0
20230601 024812;23.699300;0
20230601 024819;23.700200;0
20230601 024820;23.700500;0
20230601 024821;23.700000;0
20230601 024822;23.698900;0
20230601 024826;23.698700;0
20230601 024838;23.698700;0
20230601 024851;23.698900;0
20230601 024852;23.697900;0
20230601 024853;23.697400;0
20230601 024854;23.696900;0
20230601 024856;23.696900;0
20230601 024901;23.696600;0
20230601 024908;23.696500;0
20230601 024921;23.696700;0
20230601 024922;23.696700;0
20230601 024923;23.696700;0
20230601 024930;23.696700;0
20230601 024938;23.696200;0
20230601 024944;23.696200;0
20230601 024945;23.696200;0
20230601 024946;23.695800;0
20230601 024950;23.695500;0
20230601 024955;23.695500;0
20230601 024956;23.695500;0
20230601 024957;23.696800;0
20230601 024958;23.696800;0
20230601 025000;23.696600;0
20230601 025001;23.698400;0
20230601 025002;23.699100;0
20230601 025005;23.699700;0
20230601 025006;23.699200;0
20230601 025008;23.699700;0
20230601 025009;23.699700;0
20230601 025010;23.702400;0
20230601 025011;23.704100;0
20230601 025012;23.703500;0
20230601 025013;23.703100;0
20230601 025015;23.702500;0
20230601 025016;23.702100;0
20230601 025023;23.704600;0
20230601 025024;23.704000;0
20230601 025025;23.704000;0
20230601 025026;23.703300;0
20230601 025027;23.705700;0
20230601 025028;23.700700;0
20230601 025029;23.701100;0
20230601 025034;23.701100;0
20230601 025036;23.701100;0
20230601 025037;23.700500;0
20230601 025038;23.700100;0
20230601 025039;23.700300;0
20230601 025040;23.700900;0
20230601 025041;23.700900;0
20230601 025042;23.700900;0
20230601 025043;23.701700;0
20230601 025044;23.701700;0
20230601 025046;23.701600;0
20230601 025047;23.701400;0
20230601 025049;23.701200;0
20230601 025059;23.701300;0
20230601 025110;23.700600;0
20230601 025120;23.700800;0
20230601 025121;23.700500;0
20230601 025132;23.699500;0
20230601 025133;23.698900;0
20230601 025144;23.698700;0
20230601 025145;23.699100;0
20230601 025200;23.698600;0
20230601 025210;23.698800;0
20230601 025241;23.698900;0
20230601 025254;23.699000;0
20230601 025259;23.699000;0
20230601 025302;23.699000;0
20230601 025310;23.699000;0
20230601 025356;23.699200;0
20230601 025357;23.699500;0
20230601 025358;23.700500;0
20230601 025359;23.700200;0
20230601 025401;23.701700;0
20230601 025402;23.701500;0
20230601 025441;23.701800;0
20230601 025500;23.700200;0
20230601 025524;23.700200;0
20230601 025840;23.700100;0
20230601 025907;23.699700;0
20230601 025918;23.699200;0
20230601 025923;23.698800;0
20230601 025926;23.698400;0
20230601 025928;23.698000;0
20230601 025930;23.697600;0
20230601 025932;23.697200;0
20230601 025933;23.696700;0
20230601 025934;23.696300;0
20230601 025935;23.695900;0
20230601 025936;23.695500;0
20230601 025937;23.695100;0
20230601 025938;23.694700;0
20230601 025939;23.693800;0
20230601 025959;23.703400;0
20230601 030001;23.703400;0
20230601 030002;23.703400;0
20230601 030003;23.702800;0
20230601 030015;23.703100;0
20230601 030016;23.703900;0
20230601 030017;23.704300;0
20230601 030019;23.704700;0
20230601 030021;23.705100;0
20230601 030023;23.704600;0
20230601 030024;23.705000;0
20230601 030028;23.705300;0
20230601 030029;23.705000;0
20230601 030033;23.705200;0
20230601 030043;23.704700;0
20230601 030044;23.703400;0
20230601 030045;23.703600;0
20230601 030046;23.701700;0
20230601 030047;23.701400;0
20230601 030050;23.702200;0
20230601 030054;23.702800;0
20230601 030055;23.703400;0
20230601 030057;23.703400;0
20230601 030058;23.703400;0
20230601 030101;23.703400;0
20230601 030102;23.703400;0
20230601 030103;23.703400;0
20230601 030136;23.707500;0
20230601 030137;23.707500;0
20230601 030138;23.707500;0
20230601 030139;23.705900;0
20230601 030144;23.706300;0
20230601 030150;23.708100;0
20230601 030151;23.710100;0
20230601 030152;23.710200;0
20230601 030153;23.710600;0
20230601 030156;23.710400;0
20230601 030200;23.710400;0
20230601 030201;23.710300;0
20230601 030202;23.710300;0
20230601 030212;23.710800;0
20230601 030222;23.710700;0
20230601 030230;23.710500;0
20230601 030231;23.710500;0
20230601 030234;23.711500;0
20230601 030235;23.711400;0
20230601 030237;23.711500;0
20230601 030238;23.711300;0
20230601 030239;23.711300;0
20230601 030243;23.711100;0
20230601 030255;23.711300;0
20230601 030258;23.710900;0
20230601 030302;23.711100;0
20230601 030307;23.710900;0
20230601 030319;23.711200;0
20230601 030320;23.711400;0
20230601 030322;23.711400;0
20230601 030324;23.711000;0
20230601 030325;23.711100;0
20230601 030332;23.711300;0
20230601 030333;23.711100;0
20230601 030334;23.711300;0
20230601 030335;23.711100;0
20230601 030336;23.711300;0
20230601 030341;23.712200;0
20230601 030342;23.713200;0
20230601 030343;23.713200;0
20230601 030344;23.713100;0
20230601 030345;23.713500;0
20230601 030346;23.712400;0
20230601 030347;23.711900;0
20230601 030348;23.713600;0
20230601 030349;23.713500;0
20230601 030350;23.713600;0
20230601 030351;23.714500;0
20230601 030352;23.712900;0
20230601 030353;23.712800;0
20230601 030407;23.715700;0
20230601 030408;23.715600;0
20230601 030409;23.717000;0
20230601 030410;23.717100;0
20230601 030411;23.717400;0
20230601 030412;23.717300;0
20230601 030413;23.717300;0
20230601 030422;23.717300;0
20230601 030429;23.717200;0
20230601 030433;23.717300;0
20230601 030443;23.717400;0
20230601 030500;23.719100;0
20230601 030501;23.718900;0
20230601 030502;23.719100;0
20230601 030504;23.718900;0
20230601 030512;23.719100;0
20230601 030517;23.719000;0
20230601 030523;23.719000;0
20230601 030525;23.719000;0
20230601 030526;23.719200;0
20230601 030532;23.719000;0
20230601 030533;23.719200;0
20230601 030534;23.719200;0
20230601 030540;23.719000;0
20230601 030543;23.719200;0
20230601 030544;23.719200;0
20230601 030550;23.719500;0
20230601 030551;23.719800;0
20230601 030552;23.719800;0
20230601 030553;23.719800;0
20230601 030555;23.719700;0
20230601 030623;23.719700;0
20230601 030629;23.719800;0
20230601 030631;23.719700;0
20230601 030632;23.719800;0
20230601 030634;23.719700;0
20230601 030636;23.719600;0
20230601 030646;23.719600;0
20230601 030731;23.719300;0
20230601 030735;23.720900;0
20230601 030740;23.720900;0
20230601 030756;23.720900;0
20230601 030818;23.720900;0
20230601 030830;23.720900;0
20230601 030916;23.720900;0
20230601 030926;23.720900;0
20230601 030944;23.720700;0
20230601 030945;23.720500;0
20230601 030946;23.720500;0
20230601 030948;23.720700;0
20230601 031000;23.719700;0
20230601 031016;23.719700;0
20230601 031025;23.719700;0
20230601 031028;23.720000;0
20230601 031033;23.719700;0
20230601 031041;23.720000;0
20230601 031046;23.719700;0
20230601 031049;23.719500;0
20230601 031052;23.719700;0
20230601 031125;23.719700;0
20230601 031146;23.719500;0
20230601 031206;23.719200;0
20230601 031225;23.719200;0
20230601 031229;23.719500;0
20230601 031233;23.719200;0
20230601 031234;23.719500;0
20230601 031237;23.719200;0
20230601 031242;23.719500;0
20230601 031243;23.719200;0
20230601 031247;23.719200;0
20230601 031301;23.719200;0
20230601 031401;23.719200;0
20230601 031407;23.718000;0
20230601 031418;23.717600;0
20230601 031423;23.717200;0
20230601 031426;23.716800;0
20230601 031428;23.716300;0
20230601 031430;23.715900;0
20230601 031432;23.715500;0
20230601 031433;23.715100;0
20230601 031434;23.714700;0
20230601 031435;23.714300;0
20230601 031436;23.713800;0
20230601 031437;23.713400;0
20230601 031438;23.713000;0
20230601 031439;23.712200;0
20230601 031459;23.714800;0
20230601 031500;23.708200;0
20230601 031501;23.706800;0
20230601 031502;23.706800;0
20230601 031503;23.706900;0
20230601 031506;23.707800;0
20230601 031511;23.707900;0
20230601 031512;23.708700;0
20230601 031513;23.709200;0
20230601 031514;23.709600;0
20230601 031515;23.710000;0
20230601 031516;23.710600;0
20230601 031517;23.710600;0
20230601 031526;23.709400;0
20230601 031527;23.710600;0
20230601 031528;23.711500;0
20230601 031529;23.708400;0
20230601 031531;23.708000;0
20230601 031532;23.708000;0
20230601 031533;23.707900;0
20230601 031534;23.707100;0
20230601 031537;23.707300;0
20230601 031538;23.707300;0
20230601 031539;23.707500;0
20230601 031540;23.706800;0
20230601 031541;23.706900;0
20230601 031542;23.707600;0
20230601 031543;23.707400;0
20230601 031544;23.708100;0
20230601 031545;23.708100;0
20230601 031546;23.708100;0
20230601 031547;23.708200;0
20230601 031548;23.707300;0
20230601 031549;23.707900;0
20230601 031550;23.707400;0
20230601 031551;23.707400;0
20230601 031552;23.707400;0
20230601 031559;23.707400;0
20230601 031607;23.707200;0
20230601 031608;23.706500;0
20230601 031616;23.706800;0
20230601 031621;23.706900;0
20230601 031622;23.707500;0
20230601 031623;23.707400;0
20230601 031628;23.707500;0
20230601 031629;23.707400;0
20230601 031630;23.707100;0
20230601 031635;23.708300;0
20230601 031636;23.707800;0
20230601 031640;23.707800;0
20230601 031641;23.708100;0
20230601 031642;23.708800;0
20230601 031643;23.712400;0
20230601 031647;23.715200;0
20230601 031648;23.714700;0
20230601 031649;23.714700;0
20230601 031650;23.715000;0
20230601 031651;23.715000;0
20230601 031652;23.715300;0
20230601 031655;23.715900;0
20230601 031656;23.715900;0
20230601 031657;23.715900;0
20230601 031658;23.715900;0
20230601 031701;23.715900;0
20230601 031707;23.715100;0
20230601 031708;23.715600;0
20230601 031725;23.714900;0
20230601 031726;23.714600;0
20230601 031727;23.712000;0
20230601 031728;23.711500;0
20230601 031729;23.712000;0
20230601 031730;23.710700;0
20230601 031731;23.709700;0
20230601 031732;23.710600;0
20230601 031733;23.710600;0
20230601 031734;23.709400;0
20230601 031735;23.709000;0
20230601 031736;23.709400;0
20230601 031737;23.709500;0
20230601 031738;23.711200;0
20230601 031739;23.711600;0
20230601 031744;23.711700;0
20230601 031759;23.711800;0
20230601 031801;23.712100;0
20230601 031802;23.712000;0
20230601 031803;23.712300;0
20230601 031804;23.712300;0
20230601 031830;23.712000;0
20230601 031844;23.712000;0
20230601 031845;23.712000;0
20230601 031847;23.711900;0
20230601 031849;23.712000;0
20230601 031854;23.711900;0
20230601 031900;23.712000;0
20230601 031901;23.711900;0
20230601 031902;23.712000;0
20230601 031905;23.712000;0
20230601 031907;23.714500;0
20230601 031908;23.714800;0
20230601 031909;23.714500;0
20230601 031910;23.714700;0
20230601 031911;23.714300;0
20230601 031927;23.715000;0
20230601 031930;23.713700;0
20230601 031931;23.714700;0
20230601 031933;23.714700;0
20230601 031934;23.715200;0
20230601 031935;23.714300;0
20230601 031936;23.713700;0
20230601 031956;23.712500;0
20230601 031957;23.714900;0
20230601 032000;23.715400;0
20230601 032011;23.715100;0
20230601 032029;23.714400;0
20230601 032118;23.713600;0
20230601 032150;23.714000;0
20230601 032200;23.713600;0
20230601 032225;23.714100;0
20230601 032250;23.713900;0
20230601 032256;23.713900;0
20230601 032307;23.713900;0
20230601 032316;23.713400;0
20230601 032329;23.713100;0
20230601 032330;23.706900;0
20230601 032331;23.704500;0
20230601 032332;23.705600;0
20230601 032333;23.705300;0
20230601 032336;23.705300;0
20230601 032338;23.705300;0
20230601 032339;23.701900;0
20230601 032342;23.701700;0
20230601 032358;23.700300;0
20230601 032359;23.700100;0
20230601 032402;23.699500;0
20230601 032403;23.699500;0
20230601 032404;23.699900;0
20230601 032408;23.699900;0
20230601 032409;23.698100;0
20230601 032410;23.699000;0
20230601 032428;23.698500;0
20230601 032431;23.698600;0
20230601 032432;23.698500;0
20230601 032433;23.698700;0
20230601 032439;23.699000;0
20230601 032440;23.703100;0
20230601 032441;23.701900;0
20230601 032500;23.700800;0
20230601 032501;23.700800;0
20230601 032502;23.700800;0
20230601 032503;23.701300;0
20230601 032504;23.702500;0
20230601 032505;23.702500;0
20230601 032534;23.702200;0
20230601 032541;23.702200;0
20230601 032544;23.702500;0
20230601 032549;23.702200;0
20230601 032553;23.702500;0
20230601 032601;23.702200;0
20230601 032604;23.702200;0
20230601 032605;23.702200;0
20230601 032606;23.702900;0
20230601 032644;23.702900;0
20230601 032700;23.702700;0
20230601 032702;23.701900;0
20230601 032705;23.701900;0
20230601 032710;23.702400;0
20230601 032711;23.702200;0
20230601 032715;23.701200;0
20230601 032717;23.701200;0
20230601 032718;23.701200;0
20230601 032720;23.699800;0
20230601 032721;23.700100;0
20230601 032726;23.700000;0
20230601 032727;23.700000;0
20230601 032728;23.700000;0
20230601 032733;23.700200;0
20230601 032734;23.701300;0
20230601 032735;23.701500;0
20230601 032736;23.701400;0
20230601 032737;23.702200;0
20230601 032742;23.701900;0
20230601 032743;23.701900;0
20230601 032744;23.702300;0
20230601 032745;23.702300;0
20230601 032746;23.702300;0
20230601 032749;23.702600;0
20230601 032756;23.703100;0
20230601 032757;23.702900;0
20230601 032759;23.702900;0
20230601 032801;23.703100;0
20230601 032827;23.702000;0
20230601 032838;23.701500;0
20230601 032840;23.701400;0
20230601 032859;23.695700;0
20230601 032900;23.696100;0
20230601 032901;23.700500;0
20230601 032902;23.700400;0
20230601 032904;23.700100;0
20230601 032905;23.700100;0
20230601 032906;23.700700;0
20230601 032907;23.700200;0
20230601 032920;23.698900;0
20230601 032921;23.699400;0
20230601 032959;23.689900;0
20230601 033000;23.690400;0
20230601 033001;23.689700;0
20230601 033002;23.689100;0
20230601 033003;23.687900;0
20230601 033004;23.687400;0
20230601 033005;23.686600;0
20230601 033006;23.686000;0
20230601 033007;23.685800;0
20230601 033009;23.685800;0
20230601 033010;23.685700;0
20230601 033011;23.685300;0
20230601 033012;23.685500;0
20230601 033013;23.686800;0
20230601 033020;23.686800;0
20230601 033030;23.686800;0
20230601 033031;23.687200;0
20230601 033032;23.687700;0
20230601 033033;23.688100;0
20230601 033034;23.688500;0
20230601 033035;23.688900;0
20230601 033037;23.689500;0
20230601 033038;23.691100;0
20230601 033040;23.691100;0
20230601 033042;23.690600;0
20230601 033043;23.691000;0
20230601 033051;23.691400;0
20230601 033052;23.691200;0
20230601 033055;23.691800;0
20230601 033058;23.691800;0
20230601 033109;23.691700;0
20230601 033112;23.691800;0
20230601 033117;23.691700;0
20230601 033118;23.691800;0
20230601 033119;23.691700;0
20230601 033138;23.691900;0
20230601 033139;23.691900;0
20230601 033140;23.691900;0
20230601 033141;23.691900;0
20230601 033142;23.691800;0
20230601 033143;23.691800;0
20230601 033144;23.691800;0
20230601 033145;23.691500;0
20230601 033146;23.691500;0
20230601 033147;23.691400;0
20230601 033148;23.691500;0
20230601 033152;23.691300;0
20230601 033155;23.691400;0
20230601 033201;23.691200;0
20230601 033203;23.691300;0
20230601 033204;23.691600;0
20230601 033205;23.691400;0
20230601 033206;23.691600;0
20230601 033210;23.691600;0
20230601 033211;23.691500;0
20230601 033212;23.691500;0
20230601 033213;23.691600;0
20230601 033214;23.691400;0
20230601 033224;23.691500;0
20230601 033300;23.691200;0
20230601 033307;23.691300;0
20230601 033309;23.691200;0
20230601 033313;23.691400;0
20230601 033316;23.699700;0
20230601 033317;23.699700;0
20230601 033318;23.699700;0
20230601 033325;23.699800;0
20230601 033326;23.699800;0
20230601 033327;23.700300;0
20230601 033339;23.700300;0
20230601 033340;23.700200;0
20230601 033352;23.704200;0
20230601 033353;23.710200;0
20230601 033355;23.710200;0
20230601 033357;23.710100;0
20230601 033404;23.710200;0
20230601 033405;23.710000;0
20230601 033407;23.709700;0
20230601 033408;23.709300;0
20230601 033409;23.707100;0
20230601 033410;23.707000;0
20230601 033411;23.706900;0
20230601 033412;23.706400;0
20230601 033413;23.706600;0
20230601 033415;23.706400;0
20230601 033417;23.707100;0
20230601 033418;23.707100;0
20230601 033419;23.707500;0
20230601 033421;23.706400;0
20230601 033422;23.706300;0
20230601 033425;23.706000;0
20230601 033426;23.705100;0
20230601 033427;23.705100;0
20230601 033430;23.705200;0
20230601 033431;23.705700;0
20230601 033432;23.705300;0
20230601 033433;23.705600;0
20230601 033434;23.705500;0
20230601 033440;23.705600;0
20230601 033445;23.706200;0
20230601 033448;23.705900;0
20230601 033452;23.706000;0
20230601 033453;23.705900;0
20230601 033500;23.706700;0
20230601 033510;23.706300;0
20230601 033525;23.706800;0
20230601 033539;23.705300;0
20230601 033542;23.707800;0
20230601 033640;23.707300;0
20230601 033709;23.706700;0
20230601 033739;23.706100;0
20230601 033759;23.705900;0
20230601 033835;23.704800;0
20230601 033836;23.704000;0
20230601 033852;23.704500;0
20230601 033903;23.705200;0
